"ID","Effect","EffectAmplitude","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectUnk_320","EffectChainAmplitude","EffectChaintargets","EffectDieSides","EffectItemType","EffectMechanic","EffectMiscValue","EffectMiscValueB","EffectPointsPerCombo","EffectRadiusIndex","EffectRadiusMaxIndex","EffectRealPointsPerLevel","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","EffectTriggerSpell","ImplicitTargetA","ImplicitTargetB","EffectSpellId","EffectIndex","Field26"
"77459","134","0","0","0","1","0","1","0","0","0","0","41782","0","0","0","0","0","0","0","0","0","1","0","77951","1","0"
"77458","76","0","0","0","1","0","1","0","0","0","0","203411","0","0","0","0","0","0","0","0","0","46","0","77951","0","0"
"77467","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","77963","25","0","77958","1","0"
"77466","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","77632","25","0","77958","0","0"
"77468","28","0","0","0","0","0","1","0","0","0","0","41801","492","0","0","0","0","0","0","0","0","17","0","77959","0","0"
"81746","30","0","0","0","10","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","1","0","77960","1","0"
"68199","2","0","0","0","120","1","1","0","29","0","0","0","0","0","0","0","1.2","0","0","0","0","6","0","77960","0","0"
"68202","30","0","0","0","-10","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","1","0","77961","1","0"
"68201","2","0","0","0","16","0.571","1","0","3","0","0","0","0","0","0","0","0.4","0","0","0","0","6","0","77961","0","0"
"77470","6","0","54","0","-10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","77962","1","0"
"77469","58","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","77962","0","0"
"77472","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","77963","1","0"
"77471","28","0","0","0","0","0","1","0","0","0","0","41803","492","0","15","0","0","0","0","0","0","49","0","77963","0","0"
"77475","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","87","86","77966","1","0"
"77474","32","0","0","0","0","0","1","0","0","0","0","0","0","0","0","21","0","0","0","0","77967","18","73","77966","0","0"
"77476","28","0","0","0","0","0","1","0","0","0","0","41807","64","0","0","0","0","0","0","0","0","87","87","77967","0","0"
"77477","28","0","0","0","0","0","1","0","0","0","0","41806","64","0","37","37","0","0","0","0","0","18","86","77969","0","0"
"77479","64","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","77973","1","0","77970","1","0"
"77478","6","0","23","500","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","77971","1","0","77970","0","0"
"77481","98","0","0","0","250","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","22","15","77971","1","0"
"77480","2","0","0","0","69374","0","1","0","11251","0","0","0","0","0","0","8","0","0","0","0","0","22","15","77971","0","0"
"77482","6","0","23","300","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","77969","1","0","77973","0","0"
"77483","6","0","23","2000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","77982","1","0","77974","0","0"
"77485","2","0","0","0","84","0","1","0","31","0","0","0","0","0","0","15","0","0","0","0","0","53","16","77975","0","0"
"77488","134","0","0","0","0","0","1","0","0","0","0","34341","0","0","0","0","0","0","0","0","0","1","0","77976","2","0"
"77487","50","0","0","0","1","0","1","0","0","0","0","203414","0","0","15","7","0","0","0","0","0","46","0","77976","1","0"
"77486","33","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","77976","0","0"
"77490","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6136","1","0","77977","1","0"
"77489","6","0","22","0","12","0","1","0","0","0","0","1","0","0","0","0","12","0","0","0","0","1","0","77977","0","0"
"77491","6","0","23","3000","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12626","1","0","77978","0","0"
"77492","2","0","0","0","524","0","1","0","151","0","0","0","0","0","0","13","0","0","0","0","0","22","15","77979","0","0"
"77493","6","0","18","0","100","0","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0","25","0","77980","0","0"
"77494","77","0","0","0","77980","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","77981","0","0"
"77496","6","0","87","0","50","0","1","0","0","0","0","4","0","0","0","28","0","0","0","0","0","22","15","77982","1","0"
"77495","2","0","0","0","19499","0","1","0","1001","0","0","0","0","0","0","28","0","0","0","0","0","22","15","77982","0","0"
"68204","6","0","260","0","0","0","1","0","0","0","0","759","0","0","0","30","0","0","0","0","0","18","8","77984","0","0"
"77498","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","77986","0","0"
"77501","128","0","61","0","10","0","1","0","0","0","0","0","0","0","13","0","0","0","0","0","0","1","0","77987","2","0"
"77500","128","0","87","0","-20","0","1","0","0","0","0","127","0","0","13","0","0","0","0","0","0","1","0","77987","1","0"
"77499","128","0","79","0","10","0","1","0","0","0","0","127","0","0","13","0","0","0","0","0","0","1","0","77987","0","0"
"77502","28","0","0","0","0","0","1","0","0","0","0","41814","3053","0","0","0","0","0","0","0","0","46","0","77988","0","0"
"77503","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","77989","0","0"
"77504","28","0","0","0","0","0","1","0","0","0","0","41838","492","0","9","0","0","0","0","0","0","48","0","77990","0","0"
"77506","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","28","0","0","0","0","0","22","7","77991","1","0"
"77505","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","28","0","0","0","0","0","22","7","77991","0","0"
"77508","6","0","33","0","-50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","77993","0","0"
"77510","28","0","0","0","0","0","1","0","0","0","0","41843","64","0","37","15","0","0","0","0","0","18","0","77995","0","0"
"77514","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92","0","77997","0","0"
"77516","64","0","0","0","78062","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78062","0","0","77998","1","0"
"77515","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","0","0","0","0","77995","22","15","77998","0","0"
"68205","6","0","260","0","-1","0","1","0","1","0","0","760","0","0","0","30","0","0","0","0","0","18","8","77999","0","0"
"68206","6","0","260","0","0","0","1","0","0","0","0","757","0","0","0","30","0","0","0","0","0","18","8","78000","0","0"
"68207","6","0","260","0","0","0","1","0","0","0","0","758","0","0","0","30","0","0","0","0","0","18","8","78001","0","0"
"68208","6","0","260","0","-1","0","1","0","1","0","0","756","0","0","0","30","0","0","0","0","0","18","8","78002","0","0"
"68209","77","0","0","0","-1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78003","0","0"
"77519","6","0","260","0","0","0","1","0","0","0","0","747","0","0","0","0","0","0","0","0","0","1","0","78004","2","0"
"77518","6","0","226","2000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78004","1","0"
"77517","6","0","236","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78004","0","0"
"77520","28","0","0","0","0","0","1","0","0","0","0","41844","492","0","0","0","0","0","0","0","0","17","0","78005","0","0"
"77521","6","0","23","1250","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78010","1","0","78006","0","0"
"77522","28","0","0","0","0","0","1","0","0","0","0","41845","492","0","0","0","0","0","0","0","0","17","0","78007","0","0"
"77523","28","0","0","0","1","0","1","0","0","0","0","41840","942","0","7","0","0","0","0","0","0","46","0","78008","0","0"
"77524","28","0","0","0","0","0","1","0","0","0","0","41847","492","0","0","0","0","0","0","0","0","17","0","78009","0","0"
"77525","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","0","0","0","0","0","22","7","78010","0","0"
"77526","31","0","0","0","150","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78011","0","0"
"77527","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78012","0","0"
"77529","90","0","0","0","0","0","1","0","0","0","0","41759","0","0","0","0","0","0","0","0","0","92","0","78014","0","0"
"77533","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","28","0","0","0","0","0","22","7","78017","1","0"
"77532","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78017","0","0"
"77534","6","0","23","1000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78023","1","0","78018","0","0"
"77535","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78020","1","0","78019","0","0"
"77538","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78020","2","0"
"77537","6","0","61","0","-70","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78020","1","0"
"77536","6","0","236","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78020","0","0"
"77539","28","0","0","0","1","0","1","0","0","0","0","41837","2961","0","7","0","0","0","0","0","0","46","0","78021","0","0"
"77540","28","0","0","0","1","0","1","0","0","0","0","41852","2961","0","7","0","0","0","0","0","0","46","0","78022","0","0"
"92302","30","0","0","0","5","0","1","0","0","0","0","10","0","0","0","15","0","0","0","0","0","22","15","78023","2","0"
"77542","6","0","3","1000","7799","0","1","0","401","0","0","0","0","0","0","15","0","0","0","0","0","22","15","78023","1","0"
"77541","2","0","0","0","9749","0","1","0","501","0","0","0","0","0","0","15","0","0","0","0","0","22","15","78023","0","0"
"77543","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78024","0","0"
"77544","123","0","0","0","0","0","1","0","0","0","0","2201","0","0","0","0","0","0","0","0","0","1","0","78025","0","0"
"77545","28","0","0","0","1","0","1","0","0","0","0","41856","64","0","0","0","0","0","0","0","0","53","0","78026","0","0"
"77546","6","0","3","2000","8999","0","1","0","2001","0","0","0","0","0","0","27","0","0","0","0","0","22","7","78027","0","0"
"77547","2","0","0","0","84","0","1","0","31","0","0","0","0","0","7","0","0","0","0","0","0","22","15","78028","0","0"
"77549","6","0","23","10000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78115","1","0","78030","0","0"
"77550","6","0","227","3000","1000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78043","6","0","78034","0","0"
"77551","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78025","25","0","78035","0","0"
"77552","6","0","261","0","100","0","1","0","0","0","0","2","170","0","0","0","0","0","0","0","0","1","0","78036","0","0"
"77553","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78037","0","0"
"77554","6","0","19","0","1000","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","78038","0","0"
"77555","6","0","19","0","1000","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","1","0","78039","0","0"
"77556","6","0","19","0","1000","0","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0","1","0","78040","0","0"
"77557","6","0","19","0","1000","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","78041","0","0"
"77558","6","0","19","0","1000","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","78042","0","0"
"77559","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78043","0","0"
"77560","6","0","19","0","1000","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","78044","0","0"
"77561","6","0","19","0","100","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","78045","0","0"
"77564","6","0","296","0","0","0","1","0","0","0","0","995","0","0","0","0","0","0","0","0","0","1","0","78047","1","0"
"77563","6","0","226","200","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78047","0","0"
"77568","6","0","284","0","0","0","1","0","0","0","0","623","0","0","0","0","0","0","0","0","78050","1","0","78049","2","0"
"77567","6","0","170","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","78049","1","0"
"77566","6","0","19","0","1","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","1","0","78049","0","0"
"77571","6","0","260","0","0","0","1","0","0","0","0","755","0","0","0","0","0","0","0","0","0","1","0","78050","2","0"
"77570","6","0","228","0","1000000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78050","1","0"
"77569","6","0","151","0","1000000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78050","0","0"
"98744","90","0","0","0","0","0","1","0","0","0","0","40918","0","0","0","0","0","0","0","0","0","1","0","78051","2","0"
"77573","6","0","261","0","0","0","1","0","0","0","0","4096","181","0","0","0","0","0","0","0","0","1","0","78051","1","0"
"77572","28","0","0","0","0","0","1","0","0","0","0","41868","1201","0","0","0","0","0","0","0","0","17","0","78051","0","0"
"77574","77","0","0","0","78049","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78052","0","0"
"98703","90","0","0","0","0","0","1","0","0","0","0","40918","0","0","0","0","0","0","0","0","0","25","0","78053","1","0"
"77575","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78051","25","0","78053","0","0"
"77576","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78054","0","0"
"77577","6","0","19","0","1000","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","1","0","78055","0","0"
"77578","6","0","18","0","100","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","1","0","78056","0","0"
"77579","56","0","0","0","1","0","1","0","0","0","0","41872","0","0","7","0","0","0","0","0","0","32","0","78060","0","0"
"77580","28","0","0","0","0","1","1","0","0","0","0","41873","67","0","15","0","0","0","0","0","0","32","0","78061","0","0"
"77582","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78063","0","0"
"68211","6","0","26","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78064","1","0"
"68210","134","0","0","0","0","0","1","0","0","0","0","39047","0","0","0","0","0","0","0","0","0","25","0","78064","0","0"
"77583","28","0","0","0","0","0","1","0","0","0","0","41876","492","0","0","0","0","0","0","0","0","17","0","78065","0","0"
"77584","3","0","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","78066","0","0"
"77585","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92","0","78067","0","0"
"77587","64","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78403","1","0","78068","1","0"
"77586","2","0","0","0","24499","0","1","0","7001","0","0","0","0","0","0","26","0","0","0","0","0","6","16","78068","0","0"
"68213","6","0","108","0","10","0","1","0","0","0","0","22","0","0","0","0","0","1048576","0","0","0","1","0","78069","1","0"
"68212","6","0","108","0","12","0","1","0","0","0","0","0","0","0","0","0","0","5243008","32768","0","0","1","0","78069","0","0"
"77588","28","0","0","0","0","0","1","0","0","0","0","41877","492","0","0","0","0","0","0","0","0","17","0","78070","0","0"
"77589","140","0","0","0","0","0","1","0","0","0","0","0","0","0","0","28","0","0","0","0","78091","22","15","78075","0","0"
"77590","164","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78045","92","0","78076","0","0"
"77591","28","0","0","0","0","0","1","0","0","0","0","41883","492","0","0","0","0","0","0","0","0","17","0","78077","0","0"
"77592","6","0","19","0","100","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","78078","0","0"
"77593","6","0","19","0","100","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","78079","0","0"
"77594","77","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92","0","78080","0","0"
"77596","16","0","0","0","0","1","1","0","0","0","0","14182","0","0","0","0","0","0","0","0","0","21","0","78081","1","0"
"77595","16","0","0","0","0","1","1","0","0","0","0","14179","0","0","0","0","0","0","0","0","0","21","0","78081","0","0"
"77598","16","0","0","0","0","1","1","0","0","0","0","11341","0","0","0","0","0","0","0","0","0","21","0","78082","1","0"
"77597","16","0","0","0","0","1","1","0","0","0","0","11337","0","0","0","0","0","0","0","0","0","21","0","78082","0","0"
"77599","28","0","0","0","1","0","1","0","0","0","0","41884","942","0","7","0","0","0","0","0","0","46","0","78083","0","0"
"77600","28","0","0","0","1","0","1","0","0","0","0","41886","942","0","7","0","0","0","0","0","0","46","0","78084","0","0"
"77601","28","0","0","0","1","0","1","0","0","0","0","41889","2961","0","7","0","0","0","0","0","0","46","0","78085","0","0"
"77602","28","0","0","0","1","0","1","0","0","0","0","41887","2961","0","7","0","0","0","0","0","0","46","0","78086","0","0"
"77603","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78087","0","0"
"68218","6","0","260","0","0","0","1","0","0","0","0","847","0","0","0","0","0","0","0","0","0","1","0","78089","0","0"
"77605","6","0","23","5000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","77832","1","0","78090","0","0"
"77606","28","0","0","0","0","0","1","0","0","0","0","41879","64","0","0","36","0","0","0","0","0","18","87","78091","0","0"
"77607","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78092","0","0"
"77609","28","0","0","0","1","0","1","0","0","0","0","41901","64","0","15","0","0","0","0","0","0","87","0","78094","0","0"
"77612","6","0","23","500","0","0","1","0","0","0","0","0","0","0","15","15","0","0","0","0","78124","1","0","78095","2","0"
"77611","98","0","0","0","300","0","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","18","16","78095","1","0"
"77610","2","0","0","0","37999","0","1","0","4001","0","0","0","0","0","0","15","0","0","0","0","0","18","16","78095","0","0"
"77613","6","0","23","10000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78937","6","0","78097","0","0"
"77615","6","0","23","1000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78100","38","0","78098","0","0"
"77616","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","0","78099","0","0"
"77618","30","0","0","0","20","0","1","0","0","0","0","10","0","0","28","0","0","0","0","0","0","24","0","78100","1","0"
"77617","2","0","0","0","19499","0","1","0","1001","0","0","0","0","0","28","0","0","0","0","0","0","24","0","78100","0","0"
"77619","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78102","0","0"
"77620","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78103","0","0"
"77621","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78104","0","0"
"77622","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78105","0","0"
"77623","76","0","0","0","0","0","1","0","0","0","0","181886","0","0","0","0","0","0","0","0","0","18","0","78106","0","0"
"102404","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","78107","1","0"
"77624","11","0","0","0","0","0","1","0","0","0","0","5687","0","0","0","0","0","0","0","0","0","1","17","78107","0","0"
"77625","90","0","0","0","0","0","1","0","0","0","0","41885","0","0","0","0","0","0","0","0","0","25","0","78108","0","0"
"77626","28","0","0","0","0","0","1","0","0","0","0","41924","709","0","18","0","0","0","0","0","0","47","0","78109","0","0"
"77627","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78110","0","0"
"77628","6","0","93","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78111","0","0"
"77629","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","17","78112","0","0"
"77631","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","87","16","78113","1","0"
"77630","2","0","0","0","849","0","1","0","301","0","0","0","0","0","0","8","0","0","0","0","0","87","16","78113","0","0"
"77633","32","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78113","53","87","78114","1","0"
"77632","149","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","87","78114","0","0"
"77634","2","0","0","0","29249","0","1","0","1501","0","0","0","0","0","0","28","0","0","0","0","0","22","15","78115","0","0"
"77635","31","0","0","0","120","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78117","0","0"
"77636","6","0","19","0","1000","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","78118","0","0"
"77637","6","0","19","0","1000","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","1","0","78119","0","0"
"77638","6","0","110","0","-100","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","78120","0","0"
"77639","2","0","0","0","1019","0","1","0","361","0","0","0","0","0","0","29","0","0","0","0","0","22","15","78121","0","0"
"77641","6","0","23","1000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78123","1","0","78122","1","0"
"77640","30","0","0","0","100","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","78122","0","0"
"77642","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78123","0","0"
"77643","2","0","0","0","18849","0","1","0","2301","0","0","0","0","0","0","15","0","0","0","0","0","18","16","78124","0","0"
"77645","6","0","8","2000","424","0","1","0","151","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78125","1","0"
"77644","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78126","1","0","78125","0","0"
"77646","2","0","0","0","254","0","1","0","91","0","0","0","0","0","0","8","0","0","0","0","0","22","15","78126","0","0"
"77647","6","0","87","0","5","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","6","0","78127","0","0"
"77649","6","0","23","1000","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","78127","6","0","78128","1","0"
"77648","6","0","3","1000","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78128","0","0"
"77650","2","1","0","0","40","0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78129","0","0"
"77651","96","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","78131","0","0"
"77653","28","0","0","0","0","0","1","0","0","0","0","41930","64","0","0","0","0","0","0","0","0","18","87","78133","0","0"
"77655","6","0","79","0","15","0","1","0","0","0","0","127","0","0","0","26","0","0","0","0","0","22","15","78134","1","0"
"77654","6","0","79","0","15","0","1","0","0","0","0","127","0","0","0","26","0","0","0","0","0","22","7","78134","0","0"
"77656","6","0","23","1000","0","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","78134","1","0","78135","0","0"
"77657","2","0","0","0","1699","0","1","0","601","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78136","0","0"
"77660","6","0","3","2000","169","0","1","0","61","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78137","2","0"
"77659","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78136","6","0","78137","1","0"
"77658","6","0","67","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78137","0","0"
"77663","86","0","0","0","0","0","1","0","0","0","0","12","0","0","0","13","0","0","0","0","0","22","51","78140","0","0"
"77665","6","0","23","8000","0","0","1","0","0","0","0","0","0","0","29","0","0","0","0","0","78140","1","0","78141","1","0"
"77664","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","78141","0","0"
"68220","6","0","329","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78142","1","0"
"68219","6","0","328","0","-10","1","1","0","0","0","0","8","1","0","0","0","0.15","0","0","0","66109","1","0","78142","0","0"
"77666","2","0","0","0","1274","1","1","0","451","0","0","0","0","0","18","0","0","0","0","0","0","24","0","78143","0","0"
"77669","64","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","65972","6","0","78144","2","0"
"77668","64","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","65971","6","0","78144","1","0"
"77667","6","0","87","0","20","0","1","0","0","0","0","8","0","0","0","0","0","1049603","8192","0","0","6","0","78144","0","0"
"77671","2","0","0","0","2141","0","1","0","117","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78145","1","0"
"77670","68","0","0","0","0","0","1","0","0","0","26","0","0","0","0","0","0","0","0","0","0","6","0","78145","0","0"
"77673","3","0","0","0","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78146","1","0"
"77672","31","0","0","0","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78146","0","0"
"77675","19","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78147","1","0"
"77674","6","0","99","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","78147","0","0"
"77676","6","0","42","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78147","1","0","78148","0","0"
"77677","2","0","0","0","613","0","1","0","73","0","0","0","0","0","0","0","0","0","0","0","0","6","0","78149","0","0"
"77678","6","0","42","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78149","1","0","78150","0","0"
"77680","6","0","61","0","30","0","1","0","0","0","0","0","0","0","12","0","0","0","0","0","0","22","30","78151","1","0"
"77679","6","0","193","0","30","1","1","0","0","0","0","0","0","0","12","0","0","0","0","0","0","22","30","78151","0","0"
"77681","6","0","226","1000","-20","0","1","0","0","0","0","10","0","0","0","0","0","451","0","0","0","1","0","78152","0","0"
"77682","6","0","42","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","78152","1","0","78153","0","0"
"77684","6","0","61","0","30","0","1","0","0","0","0","0","0","0","12","0","0","0","0","0","0","22","30","78154","1","0"
"77683","6","0","193","0","30","1","1","0","0","0","0","0","0","0","12","0","0","0","0","0","0","22","30","78154","0","0"
"77685","28","0","0","0","5","0","1","0","0","0","0","5913","81","0","0","0","0","0","0","0","0","41","0","78155","0","0"
"77686","28","0","0","0","5","0","1","0","0","0","0","41938","81","0","0","0","0","0","0","0","0","41","0","78156","0","0"
"77687","28","0","0","0","5","0","1","0","0","0","0","41939","81","0","0","0","0","0","0","0","0","41","0","78157","0","0"
"77688","28","0","0","0","5","0","1","0","0","0","0","6112","83","0","0","0","0","0","0","0","0","43","0","78158","0","0"
"77689","28","0","0","0","5","0","1","0","0","0","0","41940","83","0","0","0","0","0","0","0","0","43","0","78159","0","0"
"77690","28","0","0","0","0","0","1","0","0","0","0","41942","1761","0","0","0","0","0","0","0","0","53","0","78160","0","0"
"77691","28","0","0","0","5","0","1","0","0","0","0","41941","83","0","0","0","0","0","0","0","0","43","0","78161","0","0"
"77692","2","1","0","0","23","1","1","0","6","0","0","0","0","0","26","0","0","0","0","0","0","18","16","78162","0","0"
"68221","3","0","0","0","0","0","1","0","0","0","0","0","0","0","40","0","0","0","0","0","0","18","0","78163","0","0"
"68222","6","0","8","3000","400","0","1","0","0","0","0","0","0","0","23","0","0","0","0","0","0","22","33","78164","0","0"
"77693","53","0","0","0","0","0","1","0","0","0","0","4120","0","0","0","0","0","0","0","0","0","0","0","78165","0","0"
"77694","53","0","0","0","0","0","1","0","0","0","0","4121","0","0","0","0","0","0","0","0","0","0","0","78166","0","0"
