ID,Quality,Flags,Flags2,Field004,Field005,Field006,Buyprice,Sellprice,Inventorytype,Allowableclass,Allowablerace,Itemlevel,Requiredlevel,Requiredskill,Requiredskillrank,Requiredspell,Requiredhonorrank,Requiredcityrank,Requiredreputationfaction,Requiredreputationrank,Maxcount,Stackable,Containerslots,Stat_Type1,Stat_Type2,Stat_Type3,Stat_Type4,Stat_Type5,Stat_Type6,Stat_Type7,Stat_Type8,Stat_Type9,Stat_Type10,Stat_Value1,Stat_Value2,Stat_Value3,Stat_Value4,Stat_Value5,Stat_Value6,Stat_Value7,Stat_Value8,Stat_Value9,Stat_Value10,Stat_Unk1_1,Stat_Unk1_2,Stat_Unk1_3,Stat_Unk1_4,Stat_Unk1_5,Stat_Unk1_6,Stat_Unk1_7,Stat_Unk1_8,Stat_Unk1_9,Stat_Unk1_10,Stat_Unk2_1,Stat_Unk2_2,Stat_Unk2_3,Stat_Unk2_4,Stat_Unk2_5,Stat_Unk2_6,Stat_Unk2_7,Stat_Unk2_8,Stat_Unk2_9,Stat_Unk2_10,Scalingstatdistribution,Damagetype,Delay,Rangedmodrange,Spellid_1,Spellid_2,Spellid_3,Spellid_4,Spellid_5,Spelltrigger_1,Spelltrigger_2,Spelltrigger_3,Spelltrigger_4,Spelltrigger_5,Spellcharges_1,Spellcharges_2,Spellcharges_3,Spellcharges_4,Spellcharges_5,Spellcooldown_1,Spellcooldown_2,Spellcooldown_3,Spellcooldown_4,Spellcooldown_5,Spellcategory_1,Spellcategory_2,Spellcategory_3,Spellcategory_4,Spellcategory_5,Spellcategorycooldown_1,Spellcategorycooldown_2,Spellcategorycooldown_3,Spellcategorycooldown_4,Spellcategorycooldown_5,Bonding,Name,Name2,Name3,Name4,Description,Pagetext,Languageid,Pagematerial,Startquest,Lockid,Material,Sheath,Randomproperty,Randomsuffix,Itemset,Area,Map,Bagfamily,Totemcategory,Socketcolor_1,Socketcolor_2,Socketcolor_3,Socketcontent_1,Socketcontent_2,Socketcontent_3,Socketbonus,Gemproperties,Armordamagemodifier,Duration,Itemlimitcategory,Holidayid,Statscalingfactor,Field131,Field132
67197,2,65536,8192,1.0109,1,1,70200,14040,1,-1,-1,52,0,0,0,0,0,0,0,0,0,1,0,4,7,31,-1,-1,-1,-1,-1,-1,-1,11,15,7,0,0,0,0,0,0,0,5067,6667,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Rocksnitch Helmet,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67198,2,65536,8192,1.0146,1,1,168075,33615,17,-1,-1,52,0,0,0,0,0,0,0,0,0,1,0,4,7,32,-1,-1,-1,-1,-1,-1,-1,9,15,10,0,0,0,0,0,0,0,4223,6667,4576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Scourgebane's Sword,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
67199,2,65536,8192,1.0182,1,1,40481,8096,10,-1,-1,52,0,0,0,0,0,0,0,0,0,1,0,5,7,32,-1,-1,-1,-1,-1,-1,-1,8,11,6,0,0,0,0,0,0,0,4828,6667,3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Prankster's Fingers,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67200,2,65536,8192,1.0219,1,1,70963,14192,8,-1,-1,52,0,0,0,0,0,0,0,0,0,1,0,4,7,36,-1,-1,-1,-1,-1,-1,-1,9,11,6,0,0,0,0,0,0,0,5067,6667,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Burndl's Bundled Boots,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67201,2,65536,8192,0.952,1,1,80240,16048,5,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,9,11,15,0,0,0,0,0,0,0,3899,4767,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Bear Oiled Chainmail,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67202,2,65536,8192,0.9557,1,1,67126,13425,5,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,3,7,32,-1,-1,-1,-1,-1,-1,-1,11,15,9,0,0,0,0,0,0,0,4704,6667,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Vest of the Smoking Pit,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67203,2,65536,8192,0.9593,1,1,60641,12128,1,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,5,7,36,-1,-1,-1,-1,-1,-1,-1,9,15,11,0,0,0,0,0,0,0,3899,6667,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Frostsaber Helm,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67204,2,65536,8192,0.963,1,1,40583,8116,9,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,5,7,36,-1,-1,-1,-1,-1,-1,-1,7,9,4,0,0,0,0,0,0,0,5067,6667,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Chillwind Scale Armguards,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67205,2,65536,8192,0.9667,1,1,40832,10208,11,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,3,7,32,-1,-1,-1,-1,-1,-1,-1,6,9,5,0,0,0,0,0,0,0,4576,6667,4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Ring of Pesticide,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67206,2,65536,8192,0.9704,1,1,43349,8669,6,-1,-1,54,0,0,0,0,0,0,0,0,0,1,0,5,7,36,-1,-1,-1,-1,-1,-1,-1,8,11,7,0,0,0,0,0,0,0,4511,6667,4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Owl Wing Belt,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67207,2,65536,8192,0.974,1,1,43510,8702,16,-1,-1,54,0,0,0,0,0,0,0,0,0,1,0,4,7,31,-1,-1,-1,-1,-1,-1,-1,6,9,6,0,0,0,0,0,0,0,4333,6667,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Winterwater Cloak,,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67208,3,65536,8192,0.9777,1,1,65184,13036,10,-1,-1,55,0,0,0,0,0,0,0,0,0,1,0,4,7,31,-1,-1,-1,-1,-1,-1,-1,13,13,13,0,0,0,0,0,0,0,5259,5259,5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Nam's Gauntlets,,,,Of the House of Wu.,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67209,2,65536,8192,0.9814,1,1,40364,8072,6,-1,-1,50,0,0,0,0,0,0,0,0,0,1,0,4,7,36,-1,-1,-1,-1,-1,-1,-1,8,11,5,0,0,0,0,0,0,0,5067,6667,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Winterfall Belt,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67210,2,65536,8192,0.9851,1,1,86327,17265,26,-1,-1,50,0,0,0,0,0,0,0,0,0,1,0,5,7,31,-1,-1,-1,-1,-1,-1,-1,3,5,3,0,0,0,0,0,0,0,3688,6667,4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1600,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Wand of Sudden Changes,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
67211,2,65536,8192,0.9887,1,1,36341,9085,23,-1,-1,51,0,0,0,0,0,0,0,0,0,1,0,5,7,36,-1,-1,-1,-1,-1,-1,-1,5,8,6,0,0,0,0,0,0,0,4114,6667,4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Orb of Kel'theril,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67212,2,65536,8192,0.9924,1,1,37222,7444,6,-1,-1,51,0,0,0,0,0,0,0,0,0,1,0,3,7,36,-1,-1,-1,-1,-1,-1,-1,6,11,8,0,0,0,0,0,0,0,3480,6667,5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Bear Hunter's Belt,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67213,2,65536,8192,0.9961,1,1,38521,9630,11,-1,-1,52,0,0,0,0,0,0,0,0,0,1,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,6,4,8,0,0,0,0,0,0,0,5067,3377,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Frostleaf Band,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67214,2,65536,8192,0.9997,1,1,132485,26497,13,-1,-1,52,0,0,0,0,0,0,0,0,0,1,0,4,7,31,-1,-1,-1,-1,-1,-1,-1,4,6,3,0,0,0,0,0,0,0,4949,6667,3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Scourgebane's Slicer,,,,,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
67215,2,65536,8192,1.0034,1,1,69679,13935,3,-1,-1,52,0,0,0,0,0,0,0,0,0,1,0,4,7,32,-1,-1,-1,-1,-1,-1,-1,8,11,7,0,0,0,0,0,0,0,4704,6667,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Amusing Pauldrons,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67216,2,65536,8192,1.0071,1,1,38521,9630,2,-1,-1,52,0,0,0,0,0,0,0,0,0,1,0,5,7,36,-1,-1,-1,-1,-1,-1,-1,6,8,5,0,0,0,0,0,0,0,4828,6667,3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Firewater Amulet,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67217,2,65536,8192,1.0373,1,1,43714,8742,9,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,3,7,36,-1,-1,-1,-1,-1,-1,-1,6,9,6,0,0,0,0,0,0,0,4511,6667,4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Bracers of Considerable Influence,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67218,2,65536,8192,1.0409,1,1,66092,13218,8,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,5,7,32,-1,-1,-1,-1,-1,-1,-1,7,11,8,0,0,0,0,0,0,0,4333,6667,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Legend Eater Boots,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67219,2,65536,8192,1.0446,1,1,88045,17609,5,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,3,7,36,-1,-1,-1,-1,-1,-1,-1,9,15,11,0,0,0,0,0,0,0,3899,6667,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Breastplate of the Fifth Hunter,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67220,2,65536,8192,1.0483,1,1,44178,8835,16,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,3,7,32,-1,-1,-1,-1,-1,-1,-1,5,9,6,0,0,0,0,0,0,0,3899,6667,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Goodgrub Cloak,,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67221,2,65536,8192,0.9519,1,1,99220,19844,5,-1,-1,54,0,0,0,0,0,0,0,0,0,1,0,4,7,32,-1,-1,-1,-1,-1,-1,-1,11,15,10,0,0,0,0,0,0,0,4576,6667,4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Breastplate of the Poetic Orc,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67222,3,65536,8192,0.9555,1,1,226223,45244,17,-1,-1,55,0,0,0,0,0,0,0,0,0,1,0,5,7,32,-1,-1,-1,-1,-1,-1,-1,14,21,14,0,0,0,0,0,0,0,4444,6667,4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Umbranse's Staff,,,,We never learned his true purpose.,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
67223,2,65536,8192,0.9592,1,1,95338,19067,26,-1,-1,52,0,0,0,0,0,0,0,0,0,1,0,3,7,32,-1,-1,-1,-1,-1,-1,-1,2,5,4,0,0,0,0,0,0,0,3480,6667,5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Umi's Masterful Shooter,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
67224,2,65536,8192,0.9629,1,1,101448,20289,15,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,4,7,32,-1,-1,-1,-1,-1,-1,-1,3,5,3,0,0,0,0,0,0,0,4949,6667,3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Morcott's Bow,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
67225,2,65536,8192,0.9666,1,1,81470,16294,7,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,3,7,31,-1,-1,-1,-1,-1,-1,-1,11,15,9,0,0,0,0,0,0,0,4828,6667,3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Hoot-Hunter's Leggings,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67226,2,65536,8192,0.9702,1,1,87225,17445,14,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,4,7,14,-1,-1,-1,-1,-1,-1,-1,6,9,5,0,0,0,0,0,0,0,4704,6667,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Corpse Dragger's Shield,,,,,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67227,2,65536,8192,0.9739,1,1,40832,10208,2,-1,-1,53,0,0,0,0,0,0,0,0,0,1,0,4,7,36,-1,-1,-1,-1,-1,-1,-1,5,9,6,0,0,0,0,0,0,0,4114,6667,4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Chimaera Heart Pendant,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67228,2,65536,8192,0.9776,1,1,43282,10821,25,-1,-1,54,0,0,0,0,0,0,0,0,0,1,0,3,7,31,-1,-1,-1,-1,-1,-1,-1,3,5,3,0,0,0,0,0,0,0,3899,6667,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Jadrag's Slicers,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
67229,1,0,8192,0.9812,1,1,60,15,0,-1,-1,11,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,Stag Flank,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67230,1,0,8192,0.9849,1,5,125,6,0,-1,-1,15,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,11,0,0,0,0,1000,-1,-1,-1,-1,0,Venison Jerky,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67231,1,64,8192,0.9886,1,1,2700,675,0,262143,-1,85,85,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93744,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,Runescroll of Might,,,,,0,0,0,0,0,7,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67232,1,8388672,8192,0.9923,1,1,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,4,Sullah's Pygmy Pen,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67233,3,0,8192,1.0224,1,1,665813,133162,8,32767,-1,346,85,0,0,0,0,0,0,0,0,1,0,5,7,32,49,-1,-1,-1,-1,-1,-1,205,337,135,138,0,0,0,0,0,0,5259,7888,3161,3711,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Sussurating Treads of Shok'sharak,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4151,0,0,0,0,0,0,0,0
67234,3,0,8192,1.0261,1,1,300084,60016,10,-1,-1,325,84,0,0,0,0,0,0,0,0,1,0,3,7,32,49,-1,-1,-1,-1,-1,-1,185,277,94,140,0,0,0,0,0,0,5259,7888,2664,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Thartuk's Inimitable Gauntlets,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67235,3,0,8192,1.0298,1,1,450501,90100,6,-1,-1,346,85,0,0,0,0,0,0,0,0,1,0,4,7,32,49,-1,-1,-1,-1,-1,-1,225,337,121,167,0,0,0,0,0,0,5259,7888,2827,3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Garr's Girdle of Memories,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67236,3,0,8192,1.0335,1,1,642215,128443,7,262143,2147483647,346,85,0,0,0,0,0,0,6,0,1,0,5,7,6,49,-1,-1,-1,-1,-1,-1,262,454,182,173,0,0,0,0,0,0,5259,7888,3161,3711,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Blazewing's Furious Kilt,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,8,0,0,0,0,4129,0,0,0,0,0,0,0,0
67237,3,0,8192,1.0371,1,1,372613,74522,8,-1,-1,333,83,0,0,0,0,0,0,0,0,1,0,5,7,36,32,-1,-1,-1,-1,-1,-1,199,298,113,144,0,0,0,0,0,0,5259,7888,2992,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Golgarok's Tenderized Treads,,,,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67238,3,0,8192,1.0408,1,1,455313,91062,9,-1,-1,346,83,0,0,0,0,0,0,0,0,1,0,4,7,31,49,-1,-1,-1,-1,-1,-1,148,252,99,101,0,0,0,0,0,0,5259,7888,3711,3161,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,2,Terborus's Rotating Bands,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4123,0,0,0,0,0,0,0,0
